,ds,y,ID,yhat1,ar1,trend,season_weekly,season_daily
1796,2004-02-03 05:00:00,898.54,WEST,876.8458251953125,981.8009033203125,-72.7115478515625,23.614913940429688,-55.85844039916992
1797,2004-02-03 06:00:00,983.44,WEST,994.1242065429688,1063.6556396484375,-72.76663970947266,23.67959213256836,-20.444408416748047
1798,2004-02-03 07:00:00,1130.45,WEST,1099.992431640625,1113.598876953125,-72.82173156738281,23.713573455810547,35.50172424316406
1799,2004-02-03 08:00:00,1200.7,WEST,1177.19091796875,1185.0614013671875,-72.87682342529297,23.721752166748047,41.2845573425293
1800,2004-02-03 09:00:00,1133.01,WEST,1184.83203125,1229.2586669921875,-72.93192291259766,23.70850372314453,4.796833515167236
1801,2004-02-03 10:00:00,1067.84,WEST,1093.57080078125,1155.361572265625,-72.98701477050781,23.67758560180664,-12.481395721435547
1802,2004-02-03 11:00:00,1008.83,WEST,1017.3865966796875,1063.597900390625,-73.04210662841797,23.632123947143555,3.1986770629882812
1803,2004-02-03 12:00:00,961.66,WEST,962.4658203125,993.1123046875,-73.09719848632812,23.57455062866211,18.876148223876953
1804,2004-02-03 13:00:00,916.23,WEST,908.4292602539062,933.3285522460938,-73.15229797363281,23.5065975189209,24.74642562866211
1805,2004-02-03 14:00:00,884.71,WEST,872.79052734375,892.4462280273438,-73.20738983154297,23.429269790649414,30.122447967529297
1806,2004-02-03 15:00:00,861.15,WEST,853.124267578125,882.7244873046875,-73.26248168945312,23.342859268188477,20.319435119628906
1807,2004-02-03 16:00:00,854.22,WEST,830.3276977539062,894.426513671875,-73.31757354736328,23.246946334838867,-14.028192520141602
1808,2004-02-03 17:00:00,876.71,WEST,848.8513793945312,934.0687255859375,-73.37266540527344,23.140430450439453,-34.98513412475586
1809,2004-02-03 18:00:00,920.65,WEST,948.5599975585938,1007.152099609375,-73.42776489257812,23.021581649780273,-8.18591022491455
1810,2004-02-03 19:00:00,1005.88,WEST,1005.6158447265625,1020.3206787109375,-73.48284912109375,22.888063430786133,35.88994598388672
1811,2004-02-03 20:00:00,1019.89,WEST,1047.98583984375,1049.92724609375,-73.53794860839844,22.737014770507812,48.85958480834961
1812,2004-02-03 21:00:00,1010.4,WEST,999.4566650390625,1015.46484375,-73.5930404663086,22.565109252929688,35.019737243652344
1813,2004-02-03 22:00:00,978.01,WEST,974.8836669921875,1005.8717041015625,-73.64813232421875,22.368635177612305,20.29145050048828
1814,2004-02-03 23:00:00,911.45,WEST,919.38671875,973.8697509765625,-73.7032241821289,22.143573760986328,-2.9233856201171875
1815,2004-02-04 00:00:00,830.19,WEST,841.6637573242188,933.9468994140625,-73.75831604003906,21.88570785522461,-40.4105339050293
1816,2004-02-04 01:00:00,772.7,WEST,786.2935791015625,894.2507934570312,-73.81341552734375,21.590702056884766,-55.73451614379883
1817,2004-02-04 02:00:00,761.74,WEST,777.9609985351562,860.2736206054688,-73.8685073852539,21.254199981689453,-29.698307037353516
1818,2004-02-04 03:00:00,755.48,WEST,789.5482177734375,852.5711669921875,-73.92359924316406,20.871936798095703,-9.971302032470703
1819,2004-02-04 04:00:00,761.11,WEST,755.4758911132812,843.2001953125,-73.97869110107422,20.439842224121094,-34.185447692871094
1820,2004-02-04 05:00:00,783.55,WEST,776.6793823242188,886.6174926757812,-74.0337905883789,19.9541072845459,-55.85844039916992
1821,2004-02-04 06:00:00,848.79,WEST,877.1375122070312,952.2594604492188,-74.08888244628906,19.411331176757812,-20.444408416748047
1822,2004-02-04 07:00:00,978.06,WEST,953.0772094726562,972.910888671875,-74.14397430419922,18.808576583862305,35.50172424316406
1823,2004-02-04 08:00:00,1049.24,WEST,1010.4221801757812,1025.1932373046875,-74.19906616210938,18.143461227416992,41.2845573425293
1824,2004-02-04 09:00:00,1013.54,WEST,1031.3980712890625,1083.441162109375,-74.25415802001953,17.414257049560547,4.796833515167236
1825,2004-02-04 10:00:00,1000.86,WEST,984.9539184570312,1055.1246337890625,-74.30925750732422,16.619937896728516,-12.481395721435547
1826,2004-02-04 11:00:00,998.84,WEST,985.1746826171875,1040.580078125,-74.36434173583984,15.760251998901367,3.1986770629882812
1827,2004-02-04 12:00:00,984.91,WEST,986.6121826171875,1027.3197021484375,-74.41944122314453,14.835765838623047,18.876148223876953
1828,2004-02-04 13:00:00,965.22,WEST,955.1290893554688,991.00927734375,-74.47453308105469,13.847917556762695,24.74642562866211
1829,2004-02-04 14:00:00,941.72,WEST,943.6650390625,975.273193359375,-74.52962493896484,12.799029350280762,30.122447967529297
1830,2004-02-04 15:00:00,924.5,WEST,920.2529907226562,962.825927734375,-74.584716796875,11.692327499389648,20.319435119628906
1831,2004-02-04 16:00:00,927.45,WEST,900.0513305664062,978.1873779296875,-74.63980865478516,10.531939506530762,-14.028192520141602
1832,2004-02-04 17:00:00,945.12,WEST,932.0870361328125,1032.4442138671875,-74.69490814208984,9.32288932800293,-34.98513412475586
1833,2004-02-04 18:00:00,970.63,WEST,1002.0006103515625,1076.865478515625,-74.75,8.071067810058594,-8.18591022491455
1834,2004-02-04 19:00:00,1025.36,WEST,1033.772705078125,1065.9046630859375,-74.80509185791016,6.783188819885254,35.88994598388672
1835,2004-02-04 20:00:00,1019.3,WEST,1043.3836669921875,1063.91748046875,-74.86018371582031,5.466739654541016,48.85958480834961
1836,2004-02-04 21:00:00,1000.63,WEST,982.3931274414062,1018.1587524414062,-74.915283203125,4.129925727844238,35.019737243652344
1837,2004-02-04 22:00:00,962.52,WEST,962.5872802734375,1014.484619140625,-74.97036743164062,2.7815799713134766,20.29145050048828
1838,2004-02-04 23:00:00,889.53,WEST,900.7647094726562,977.282470703125,-75.02546691894531,1.4310798645019531,-2.9233856201171875
1839,2004-02-05 00:00:00,812.72,WEST,804.7387084960938,920.1415405273438,-75.08055877685547,0.0882568359375,-40.4105339050293
1840,2004-02-05 01:00:00,772.71,WEST,760.1513671875,892.2582397460938,-75.13565063476562,-1.2367229461669922,-55.73451614379883
1841,2004-02-05 02:00:00,756.95,WEST,768.3742065429688,875.7966918945312,-75.19074249267578,-2.5334529876708984,-29.698307037353516
1842,2004-02-05 03:00:00,754.66,WEST,772.3836059570312,861.3921508789062,-75.24583435058594,-3.7914342880249023,-9.971302032470703
1843,2004-02-05 04:00:00,760.95,WEST,748.6519165039062,863.1384887695312,-75.30093383789062,-5.000173568725586,-34.185447692871094
1844,2004-02-05 05:00:00,786.68,WEST,764.9270629882812,902.2908325195312,-75.35602569580078,-6.149323463439941,-55.85844039916992
1845,2004-02-05 06:00:00,852.29,WEST,871.1043701171875,974.188720703125,-75.41111755371094,-7.228813648223877,-20.444408416748047
1846,2004-02-05 07:00:00,985.67,WEST,949.9657592773438,998.1592407226562,-75.4662094116211,-8.22897720336914,35.50172424316406
1847,2004-02-05 08:00:00,1058.78,WEST,1022.8095703125,1066.18701171875,-75.52130889892578,-9.140674591064453,41.2845573425293
1848,2004-02-05 09:00:00,1012.87,WEST,1055.1307373046875,1135.86572265625,-75.57640075683594,-9.955424308776855,4.796833515167236
1849,2004-02-05 10:00:00,979.95,WEST,997.1472778320312,1095.9256591796875,-75.6314926147461,-10.665517807006836,-12.481395721435547
1850,2004-02-05 11:00:00,944.46,WEST,966.9967651367188,1050.748779296875,-75.68658447265625,-11.264128684997559,3.1986770629882812
1851,2004-02-05 12:00:00,902.74,WEST,931.6934204101562,1000.3043823242188,-75.7416763305664,-11.7454252243042,18.876148223876953
1852,2004-02-05 13:00:00,867.73,WEST,867.9552612304688,931.1102905273438,-75.7967758178711,-12.104655265808105,24.74642562866211
1853,2004-02-05 14:00:00,828.01,WEST,842.1766967773438,900.2443237304688,-75.85186004638672,-12.338235855102539,30.122447967529297
1854,2004-02-05 15:00:00,800.06,WEST,806.1417236328125,874.173095703125,-75.9069595336914,-12.44382095336914,20.319435119628906
1855,2004-02-05 16:00:00,785.94,WEST,775.434326171875,877.8449096679688,-75.96205139160156,-12.420352935791016,-14.028192520141602
1856,2004-02-05 17:00:00,792.74,WEST,783.720703125,906.9910888671875,-76.01714324951172,-12.268123626708984,-34.98513412475586
1857,2004-02-05 18:00:00,807.74,WEST,846.5987548828125,942.845703125,-76.07223510742188,-11.988776206970215,-8.18591022491455
1858,2004-02-05 19:00:00,886.29,WEST,869.3809814453125,921.2036743164062,-76.12732696533203,-11.585342407226562,35.88994598388672
1859,2004-02-05 20:00:00,919.24,WEST,920.8680419921875,959.2531127929688,-76.18242645263672,-11.06222152709961,48.85958480834961
1860,2004-02-05 21:00:00,928.72,WEST,904.2965698242188,955.9395141601562,-76.23751831054688,-10.425171852111816,35.019737243652344
1861,2004-02-05 22:00:00,909.83,WEST,908.6551513671875,974.3375854492188,-76.29261016845703,-9.681266784667969,20.29145050048828
1862,2004-02-05 23:00:00,854.83,WEST,860.2998046875,948.4097290039062,-76.34770202636719,-8.838847160339355,-2.9233856201171875
1863,2004-02-06 00:00:00,786.67,WEST,786.5709838867188,911.291748046875,-76.40280151367188,-7.907452583312988,-40.4105339050293
1864,2004-02-06 01:00:00,777.25,WEST,743.4912719726562,882.5814208984375,-76.45789337158203,-6.8977370262146,-55.73451614379883
1865,2004-02-06 02:00:00,770.79,WEST,790.5685424804688,902.6011962890625,-76.51298522949219,-5.821376323699951,-29.698307037353516
1866,2004-02-06 03:00:00,774.8,WEST,796.201171875,887.4315185546875,-76.56807708740234,-4.690959453582764,-9.971302032470703
1867,2004-02-06 04:00:00,791.8,WEST,773.557861328125,887.8863525390625,-76.6231689453125,-3.5198545455932617,-34.185447692871094
1868,2004-02-06 05:00:00,818.22,WEST,796.661865234375,931.5206298828125,-76.67826080322266,-2.3220930099487305,-55.85844039916992
1869,2004-02-06 06:00:00,899.92,WEST,904.2026977539062,1002.49267578125,-76.73335266113281,-1.1122102737426758,-20.444408416748047
1870,2004-02-06 07:00:00,1053.66,WEST,1005.6039428710938,1046.7957763671875,-76.7884521484375,0.09488964080810547,35.50172424316406
1871,2004-02-06 08:00:00,1140.84,WEST,1103.6427001953125,1137.9176025390625,-76.84354400634766,1.284097671508789,41.2845573425293
1872,2004-02-06 09:00:00,1078.62,WEST,1135.8516845703125,1205.51318359375,-76.89863586425781,2.440258026123047,4.796833515167236
1873,2004-02-06 10:00:00,1024.69,WEST,1048.4759521484375,1134.36279296875,-76.95372772216797,3.548335075378418,-12.481395721435547
1874,2004-02-06 11:00:00,987.36,WEST,986.0118408203125,1055.2283935546875,-77.00881958007812,4.593576431274414,3.1986770629882812
1875,2004-02-06 12:00:00,946.58,WEST,958.3358764648438,1010.9619750976562,-77.06391906738281,5.561666488647461,18.876148223876953
1876,2004-02-06 13:00:00,895.83,WEST,903.6260986328125,949.5597534179688,-77.11901092529297,6.438901901245117,24.74642562866211
1877,2004-02-06 14:00:00,856.43,WEST,853.6966552734375,893.5359497070312,-77.17410278320312,7.212333679199219,30.122447967529297
1878,2004-02-06 15:00:00,818.57,WEST,820.6485595703125,869.6884155273438,-77.22919464111328,7.86992073059082,20.319435119628906
1879,2004-02-06 16:00:00,794.47,WEST,784.3762817382812,867.2880859375,-77.28429412841797,8.400668144226074,-14.028192520141602
1880,2004-02-06 17:00:00,791.96,WEST,777.6932373046875,881.2229614257812,-77.3393783569336,8.794763565063477,-34.98513412475586
1881,2004-02-06 18:00:00,814.63,WEST,848.7005615234375,925.2373046875,-77.39447784423828,9.043678283691406,-8.18591022491455
1882,2004-02-06 19:00:00,923.28,WEST,889.8058471679688,922.2251586914062,-77.44956970214844,9.14029312133789,35.88994598388672
1883,2004-02-06 20:00:00,967.32,WEST,974.5462646484375,994.1123657226562,-77.5046615600586,9.078970909118652,48.85958480834961
1884,2004-02-06 21:00:00,986.32,WEST,961.9560546875,995.6404418945312,-77.55975341796875,8.855649948120117,35.019737243652344
1885,2004-02-06 22:00:00,989.85,WEST,966.8471069335938,1015.70263671875,-77.6148452758789,8.467880249023438,20.29145050048828
1886,2004-02-06 23:00:00,960.28,WEST,951.2954711914062,1023.9739379882812,-77.6699447631836,7.914886474609375,-2.9233856201171875
1887,2004-02-07 00:00:00,909.82,WEST,907.658203125,1018.59619140625,-77.72503662109375,7.197579860687256,-40.4105339050293
1888,2004-02-07 01:00:00,882.73,WEST,875.003662109375,1002.1997680664062,-77.7801284790039,6.318563938140869,-55.73451614379883
1889,2004-02-07 02:00:00,876.97,WEST,891.5333251953125,993.7847290039062,-77.83522033691406,5.282125473022461,-29.698307037353516
1890,2004-02-07 03:00:00,889.82,WEST,896.7393188476562,980.5067138671875,-77.89031982421875,4.094207763671875,-9.971302032470703
1891,2004-02-07 04:00:00,900.51,WEST,883.5185546875,992.8870849609375,-77.9454116821289,2.7623538970947266,-34.185447692871094
1892,2004-02-07 05:00:00,926.02,WEST,902.3572387695312,1034.9205322265625,-78.00050354003906,1.2956438064575195,-55.85844039916992
1893,2004-02-07 06:00:00,973.92,WEST,1010.0489501953125,1108.8443603515625,-78.05559539794922,-0.29538726806640625,-20.444408416748047
1894,2004-02-07 07:00:00,1048.98,WEST,1073.0430908203125,1117.65087890625,-78.11068725585938,-1.9988441467285156,35.50172424316406
1895,2004-02-07 08:00:00,1131.79,WEST,1058.131591796875,1098.814453125,-78.16578674316406,-3.8015899658203125,41.2845573425293
1896,2004-02-07 09:00:00,1120.11,WEST,1107.6766357421875,1186.7900390625,-78.22087097167969,-5.689376354217529,4.796833515167236
1897,2004-02-07 10:00:00,1063.11,WEST,1105.692626953125,1204.096923828125,-78.27597045898438,-7.6469645500183105,-12.481395721435547
1898,2004-02-07 11:00:00,987.02,WEST,1029.2864990234375,1114.0771484375,-78.33106231689453,-9.658302307128906,3.1986770629882812
1899,2004-02-07 12:00:00,911.38,WEST,938.5489501953125,1009.765625,-78.38615417480469,-11.706652641296387,18.876148223876953
1900,2004-02-07 13:00:00,833.38,WEST,841.4811401367188,908.9507446289062,-78.44124603271484,-13.774788856506348,24.74642562866211
1901,2004-02-07 14:00:00,782.29,WEST,774.5523681640625,838.7714233398438,-78.496337890625,-15.845141410827637,30.122447967529297
1902,2004-02-07 15:00:00,747.07,WEST,744.0364990234375,820.1685180664062,-78.55143737792969,-17.899982452392578,20.319435119628906
1903,2004-02-07 16:00:00,719.82,WEST,708.1930541992188,820.7493896484375,-78.60652923583984,-19.921607971191406,-14.028192520141602
1904,2004-02-07 17:00:00,716.05,WEST,709.2142944335938,844.7535400390625,-78.66162109375,-21.89249610900879,-34.98513412475586
1905,2004-02-07 18:00:00,741.39,WEST,774.0746459960938,884.7727661132812,-78.71671295166016,-23.795501708984375,-8.18591022491455
1906,2004-02-07 19:00:00,828.08,WEST,810.9750366210938,879.4708862304688,-78.77181243896484,-25.6140079498291,35.88994598388672
1907,2004-02-07 20:00:00,870.74,WEST,889.328857421875,946.6282348632812,-78.82689666748047,-27.33209800720215,48.85958480834961
1908,2004-02-07 21:00:00,878.51,WEST,888.4268798828125,961.223876953125,-78.88199615478516,-28.934711456298828,35.019737243652344
1909,2004-02-07 22:00:00,880.02,WEST,868.8728637695312,957.92626953125,-78.93708801269531,-30.40778350830078,20.29145050048828
1910,2004-02-07 23:00:00,856.35,WEST,850.5296020507812,964.1835327148438,-78.99217987060547,-31.738378524780273,-2.9233856201171875
1911,2004-02-08 00:00:00,814.64,WEST,801.191162109375,953.5637817382812,-79.04727172851562,-32.91482162475586,-40.4105339050293
1912,2004-02-08 01:00:00,789.86,WEST,784.9661865234375,953.7298583984375,-79.10236358642578,-33.926795959472656,-55.73451614379883
1913,2004-02-08 02:00:00,780.76,WEST,810.0337524414062,953.6549682617188,-79.15746307373047,-34.76544189453125,-29.698307037353516
1914,2004-02-08 03:00:00,784.3,WEST,807.06396484375,931.6712646484375,-79.21255493164062,-35.423423767089844,-9.971302032470703
1915,2004-02-08 04:00:00,790.88,WEST,783.172119140625,932.520263671875,-79.26764678955078,-35.8950080871582,-34.185447692871094
1916,2004-02-08 05:00:00,802.79,WEST,795.4229736328125,966.7802734375,-79.32273864746094,-36.17609405517578,-55.85844039916992
1917,2004-02-08 06:00:00,826.82,WEST,866.0957641601562,1002.1822509765625,-79.3778305053711,-36.26423263549805,-20.444408416748047
1918,2004-02-08 07:00:00,880.05,WEST,914.9451904296875,995.0350341796875,-79.43292999267578,-36.15864562988281,35.50172424316406
1919,2004-02-08 08:00:00,944.84,WEST,896.5029907226562,970.566650390625,-79.48802185058594,-35.860206604003906,41.2845573425293
1920,2004-02-08 09:00:00,958.05,WEST,916.8976440429688,1027.015380859375,-79.5431137084961,-35.37143325805664,4.796833515167236
1921,2004-02-08 10:00:00,945.33,WEST,945.814697265625,1072.5906982421875,-79.59820556640625,-34.6964111328125,-12.481395721435547
1922,2004-02-08 11:00:00,909.89,WEST,934.7752685546875,1045.0706787109375,-79.65330505371094,-33.840755462646484,3.1986770629882812
1923,2004-02-08 12:00:00,878.57,WEST,879.5858154296875,973.2296142578125,-79.70838928222656,-32.811527252197266,18.876148223876953
1924,2004-02-08 13:00:00,845.49,WEST,834.3028564453125,920.9370727539062,-79.76348876953125,-31.617143630981445,24.74642562866211
1925,2004-02-08 14:00:00,829.63,WEST,809.9730224609375,889.9364013671875,-79.8185806274414,-30.267271041870117,30.122447967529297
1926,2004-02-08 15:00:00,816.66,WEST,807.7095336914062,896.0364990234375,-79.87367248535156,-28.772716522216797,20.319435119628906
1927,2004-02-08 16:00:00,816.23,WEST,789.1725463867188,910.2747802734375,-79.92876434326172,-27.145292282104492,-14.028192520141602
1928,2004-02-08 17:00:00,829.45,WEST,811.0091552734375,951.3757934570312,-79.98385620117188,-25.397686004638672,-34.98513412475586
1929,2004-02-08 18:00:00,866.52,WEST,880.2573852539062,992.0255737304688,-80.03895568847656,-23.543315887451172,-8.18591022491455
1930,2004-02-08 19:00:00,917.64,WEST,930.8729248046875,996.6732177734375,-80.09404754638672,-21.59618377685547,35.88994598388672
1931,2004-02-08 20:00:00,931.37,WEST,954.0700073242188,1004.9302978515625,-80.14913940429688,-19.570722579956055,48.85958480834961
1932,2004-02-08 21:00:00,915.57,WEST,933.3161010742188,995.9822387695312,-80.20423126220703,-17.481643676757812,35.019737243652344
1933,2004-02-08 22:00:00,881.97,WEST,897.530029296875,972.8416748046875,-80.25933074951172,-15.343782424926758,20.29145050048828
1934,2004-02-08 23:00:00,817.39,WEST,840.258544921875,936.6683349609375,-80.31442260742188,-13.17194652557373,-2.9233856201171875
1935,2004-02-09 00:00:00,742.81,WEST,747.5830078125,879.3438110351562,-80.36951446533203,-10.980769157409668,-40.4105339050293
1936,2004-02-09 01:00:00,704.57,WEST,696.038330078125,840.9820556640625,-80.42460632324219,-8.784564018249512,-55.73451614379883
1937,2004-02-09 02:00:00,687.92,WEST,711.0618896484375,827.8370971679688,-80.47969818115234,-6.597188949584961,-29.698307037353516
1938,2004-02-09 03:00:00,682.0,WEST,710.4344482421875,805.3724365234375,-80.53479766845703,-4.431913375854492,-9.971302032470703
1939,2004-02-09 04:00:00,686.41,WEST,674.4170532226562,791.4937133789062,-80.58988189697266,-2.3013157844543457,-34.185447692871094
1940,2004-02-09 05:00:00,703.83,WEST,689.1185302734375,825.839111328125,-80.64498138427734,-0.2171492576599121,-55.85844039916992
1941,2004-02-09 06:00:00,763.03,WEST,766.7404174804688,866.0751953125,-80.7000732421875,1.8097202777862549,-20.444408416748047
1942,2004-02-09 07:00:00,874.48,WEST,857.7443237304688,899.2283325195312,-80.75516510009766,3.76943039894104,35.50172424316406
1943,2004-02-09 08:00:00,932.89,WEST,921.0699462890625,954.9425048828125,-80.81025695800781,5.653162479400635,41.2845573425293
1944,2004-02-09 09:00:00,898.96,WEST,926.4930419921875,995.1083374023438,-80.86534881591797,7.453215599060059,4.796833515167236
1945,2004-02-09 10:00:00,886.66,WEST,878.544189453125,962.7830200195312,-80.92044830322266,9.163034439086914,-12.481395721435547
1946,2004-02-09 11:00:00,876.39,WEST,885.8987426757812,952.8983764648438,-80.97554016113281,10.777234077453613,3.1986770629882812
1947,2004-02-09 12:00:00,857.92,WEST,870.1307373046875,919.9935913085938,-81.03063201904297,12.291621208190918,18.876148223876953
1948,2004-02-09 13:00:00,837.12,WEST,840.404296875,883.0404052734375,-81.08572387695312,13.703168869018555,24.74642562866211
1949,2004-02-09 14:00:00,821.11,WEST,820.4864501953125,856.4948120117188,-81.14082336425781,15.010013580322266,30.122447967529297
1950,2004-02-09 15:00:00,812.99,WEST,808.3936157226562,853.0586547851562,-81.19590759277344,16.211414337158203,20.319435119628906
1951,2004-02-09 16:00:00,806.47,WEST,797.2109375,875.1824340820312,-81.25100708007812,17.307701110839844,-14.028192520141602
1952,2004-02-09 17:00:00,828.25,WEST,808.5045776367188,906.49560546875,-81.30609893798828,18.300220489501953,-34.98513412475586
1953,2004-02-09 18:00:00,864.53,WEST,882.18115234375,952.5369873046875,-81.36119079589844,19.191268920898438,-8.18591022491455
1954,2004-02-09 19:00:00,928.22,WEST,931.1506958007812,956.6930541992188,-81.4162826538086,19.983989715576172,35.88994598388672
1955,2004-02-09 20:00:00,937.44,WEST,952.8160400390625,964.7454833984375,-81.47137451171875,20.682313919067383,48.85958480834961
1956,2004-02-09 21:00:00,924.74,WEST,913.3028564453125,938.5187377929688,-81.52647399902344,21.290842056274414,35.019737243652344
1957,2004-02-09 22:00:00,892.89,WEST,893.2965087890625,932.7719116210938,-81.5815658569336,21.814735412597656,20.29145050048828
1958,2004-02-09 23:00:00,826.62,WEST,837.8036499023438,900.1040649414062,-81.63665771484375,22.25963020324707,-2.9233856201171875
1959,2004-02-10 00:00:00,752.35,WEST,752.1709594726562,851.6417236328125,-81.6917495727539,22.63149642944336,-40.4105339050293
1960,2004-02-10 01:00:00,712.86,WEST,700.787353515625,815.3321533203125,-81.74684143066406,22.936553955078125,-55.73451614379883
