,ds,y,ID,yhat1,ar1,trend,season_weekly,season_daily
1785,2004-02-02 18:00:00,823.18,WEST,848.2659301757812,771.643310546875,58.135032653808594,19.14470672607422,-0.6571216583251953
1786,2004-02-02 19:00:00,919.93,WEST,893.5241088867188,776.1068115234375,58.181697845458984,20.143083572387695,39.092506408691406
1787,2004-02-02 20:00:00,965.69,WEST,959.4417724609375,834.1473999023438,58.22835922241211,21.0349178314209,46.03110885620117
1788,2004-02-02 21:00:00,976.6,WEST,957.5126953125,849.163818359375,58.2750244140625,21.823657989501953,28.250215530395508
1789,2004-02-02 22:00:00,964.49,WEST,962.845703125,868.492431640625,58.32168960571289,22.51339340209961,13.518202781677246
1790,2004-02-02 23:00:00,911.12,WEST,918.9315795898438,842.7348022460938,58.368350982666016,23.1087646484375,-5.2803144454956055
1791,2004-02-03 00:00:00,840.99,WEST,844.2078247070312,799.124755859375,58.415016174316406,23.614866256713867,-36.946807861328125
1792,2004-02-03 01:00:00,821.16,WEST,802.731201171875,771.4380493164062,58.4616813659668,24.03711700439453,-51.20561981201172
1793,2004-02-03 02:00:00,822.09,WEST,828.0178833007812,775.8331909179688,58.50834655761719,24.381189346313477,-30.70486831665039
1794,2004-02-03 03:00:00,841.72,WEST,847.3662719726562,780.7744750976562,58.55500793457031,24.652883529663086,-16.616098403930664
1795,2004-02-03 04:00:00,863.5,WEST,849.3197021484375,805.9078369140625,58.6016731262207,24.8580322265625,-40.0478630065918
1796,2004-02-03 05:00:00,898.54,WEST,877.4026489257812,850.4440307617188,58.648338317871094,25.002403259277344,-56.692138671875
1797,2004-02-03 06:00:00,983.44,WEST,989.4351806640625,923.6563720703125,58.695003509521484,25.09160614013672,-18.00779151916504
1798,2004-02-03 07:00:00,1130.45,WEST,1095.126708984375,972.2727661132812,58.74166488647461,25.131019592285156,38.98124313354492
1799,2004-02-03 08:00:00,1200.7,WEST,1176.791748046875,1046.240966796875,58.788330078125,25.125688552856445,46.63676071166992
1800,2004-02-03 09:00:00,1133.01,WEST,1185.8775634765625,1090.1962890625,58.83499526977539,25.080280303955078,11.765966415405273
1801,2004-02-03 10:00:00,1067.84,WEST,1094.8741455078125,1018.6480102539062,58.88166046142578,24.99901008605957,-7.654583930969238
1802,2004-02-03 11:00:00,1008.83,WEST,1011.2697143554688,924.198974609375,58.928321838378906,24.885591506958008,3.256810188293457
1803,2004-02-03 12:00:00,961.66,WEST,960.3602294921875,860.8607177734375,58.9749870300293,24.74320411682129,15.781314849853516
1804,2004-02-03 13:00:00,916.23,WEST,910.2565307617188,805.92431640625,59.02165222167969,24.5744571685791,20.736129760742188
1805,2004-02-03 14:00:00,884.71,WEST,872.7925415039062,763.8711547851562,59.06831741333008,24.381389617919922,25.471675872802734
1806,2004-02-03 15:00:00,861.15,WEST,851.5639038085938,751.8531494140625,59.1149787902832,24.165437698364258,16.430320739746094
1807,2004-02-03 16:00:00,854.22,WEST,831.46484375,761.7957763671875,59.161643981933594,23.927467346191406,-13.420023918151855
1808,2004-02-03 17:00:00,876.71,WEST,852.541748046875,798.3847045898438,59.208309173583984,23.66777801513672,-28.719032287597656
1809,2004-02-03 18:00:00,920.65,WEST,947.974853515625,865.9908447265625,59.254974365234375,23.386131286621094,-0.6571216583251953
1810,2004-02-03 19:00:00,1005.88,WEST,1001.2086181640625,879.732666015625,59.3016357421875,23.081798553466797,39.092506408691406
1811,2004-02-03 20:00:00,1019.89,WEST,1040.383544921875,912.2505493164062,59.34830093383789,22.753599166870117,46.03110885620117
1812,2004-02-03 21:00:00,1010.4,WEST,997.84033203125,887.795166015625,59.39496612548828,22.39995765686035,28.250215530395508
1813,2004-02-03 22:00:00,978.01,WEST,973.561767578125,878.5829467773438,59.44163131713867,22.01897430419922,13.518202781677246
1814,2004-02-03 23:00:00,911.45,WEST,919.8058471679688,843.9893798828125,59.4882926940918,21.608491897583008,-5.2803144454956055
1815,2004-02-04 00:00:00,830.19,WEST,845.8372192382812,802.0828857421875,59.53495788574219,21.166173934936523,-36.946807861328125
1816,2004-02-04 01:00:00,772.7,WEST,788.427001953125,759.3614501953125,59.58162307739258,20.6895751953125,-51.20561981201172
1817,2004-02-04 02:00:00,761.74,WEST,771.2280883789062,722.12841796875,59.62828826904297,20.176246643066406,-30.70486831665039
1818,2004-02-04 03:00:00,755.48,WEST,785.808837890625,723.1261596679688,59.674949645996094,19.623798370361328,-16.616098403930664
1819,2004-02-04 04:00:00,761.11,WEST,759.85107421875,721.1473388671875,59.721614837646484,19.03000259399414,-40.0478630065918
1820,2004-02-04 05:00:00,783.55,WEST,779.9610595703125,758.4920654296875,59.768280029296875,18.392852783203125,-56.692138671875
1821,2004-02-04 06:00:00,848.79,WEST,873.4039306640625,813.8861083984375,59.814945220947266,17.710676193237305,-18.00779151916504
1822,2004-02-04 07:00:00,978.06,WEST,949.2083740234375,833.3833618164062,59.86160659790039,16.982189178466797,38.98124313354492
1823,2004-02-04 08:00:00,1049.24,WEST,1010.5877075195312,887.8361206054688,59.90827178955078,16.206573486328125,46.63676071166992
1824,2004-02-04 09:00:00,1013.54,WEST,1032.149658203125,945.045166015625,59.95493698120117,15.38355541229248,11.765966415405273
1825,2004-02-04 10:00:00,1000.86,WEST,986.2792358398438,919.4187622070312,60.00160217285156,14.513434410095215,-7.654583930969238
1826,2004-02-04 11:00:00,998.84,WEST,977.700927734375,900.7987060546875,60.04826354980469,13.597168922424316,3.256810188293457
1827,2004-02-04 12:00:00,984.91,WEST,983.099365234375,894.5867309570312,60.09492874145508,12.636381149291992,15.781314849853516
1828,2004-02-04 13:00:00,965.22,WEST,956.99169921875,864.4805297851562,60.14159393310547,11.633416175842285,20.736129760742188
1829,2004-02-04 14:00:00,941.72,WEST,944.5746459960938,848.3233642578125,60.188255310058594,10.591341972351074,25.471675872802734
1830,2004-02-04 15:00:00,924.5,WEST,920.4111328125,834.23193359375,60.234920501708984,9.513959884643555,16.430320739746094
1831,2004-02-04 16:00:00,927.45,WEST,899.8821411132812,844.61474609375,60.281585693359375,8.405805587768555,-13.420023918151855
1832,2004-02-04 17:00:00,945.12,WEST,932.6979370117188,893.8165893554688,60.328250885009766,7.272132873535156,-28.719032287597656
1833,2004-02-04 18:00:00,970.63,WEST,999.271484375,933.434814453125,60.37491226196289,6.118867874145508,-0.6571216583251953
1834,2004-02-04 19:00:00,1025.36,WEST,1029.8077392578125,925.341064453125,60.42157745361328,4.952596664428711,39.092506408691406
1835,2004-02-04 20:00:00,1019.3,WEST,1036.7490234375,926.46923828125,60.46824264526367,3.780488967895508,46.03110885620117
1836,2004-02-04 21:00:00,1000.63,WEST,982.032958984375,890.6575927734375,60.51490783691406,2.6102466583251953,28.250215530395508
1837,2004-02-04 22:00:00,962.52,WEST,963.1693115234375,887.6395263671875,60.56156921386719,1.4500293731689453,13.518202781677246
1838,2004-02-04 23:00:00,889.53,WEST,902.7448120117188,847.1085205078125,60.60823440551758,0.30837249755859375,-5.2803144454956055
1839,2004-02-05 00:00:00,812.72,WEST,810.5226440429688,787.6204833984375,60.65489959716797,-0.8059043884277344,-36.946807861328125
1840,2004-02-05 01:00:00,772.71,WEST,760.7969360351562,753.184814453125,60.70156478881836,-1.8838024139404297,-51.20561981201172
1841,2004-02-05 02:00:00,756.95,WEST,760.7592163085938,733.632080078125,60.748226165771484,-2.9162330627441406,-30.70486831665039
1842,2004-02-05 03:00:00,754.66,WEST,768.6673583984375,728.3826904296875,60.794891357421875,-3.894153594970703,-16.616098403930664
1843,2004-02-05 04:00:00,760.95,WEST,751.9308471679688,735.94580078125,60.841556549072266,-4.808650016784668,-40.0478630065918
1844,2004-02-05 05:00:00,786.68,WEST,767.8270263671875,769.2820434570312,60.888221740722656,-5.65107536315918,-56.692138671875
1845,2004-02-05 06:00:00,852.29,WEST,868.421142578125,831.9072265625,60.93488311767578,-6.413154602050781,-18.00779151916504
1846,2004-02-05 07:00:00,985.67,WEST,946.9982299804688,854.12255859375,60.98154830932617,-7.087103843688965,38.98124313354492
1847,2004-02-05 08:00:00,1058.78,WEST,1021.8701782226562,921.8709716796875,61.02821350097656,-7.665748596191406,46.63676071166992
1848,2004-02-05 09:00:00,1012.87,WEST,1054.5985107421875,989.9002685546875,61.07487869262695,-8.142616271972656,11.765966415405273
1849,2004-02-05 10:00:00,979.95,WEST,997.5606689453125,952.6057739257812,61.12154006958008,-8.512060165405273,-7.654583930969238
1850,2004-02-05 11:00:00,944.46,WEST,960.2091674804688,904.553466796875,61.16820526123047,-8.76933765411377,3.256810188293457
1851,2004-02-05 12:00:00,902.74,WEST,930.0640869140625,861.9786376953125,61.21487045288086,-8.910710334777832,15.781314849853516
1852,2004-02-05 13:00:00,867.73,WEST,872.9263305664062,799.8621826171875,61.26153564453125,-8.933517456054688,20.736129760742188
1853,2004-02-05 14:00:00,828.01,WEST,845.02294921875,767.079345703125,61.308197021484375,-8.8362455368042,25.471675872802734
1854,2004-02-05 15:00:00,800.06,WEST,806.1138305664062,736.9472045898438,61.354862213134766,-8.618577003479004,16.430320739746094
1855,2004-02-05 16:00:00,785.94,WEST,775.1575927734375,735.45751953125,61.401527404785156,-8.281444549560547,-13.420023918151855
1856,2004-02-05 17:00:00,792.74,WEST,786.618408203125,761.71630859375,61.44819259643555,-7.827048301696777,-28.719032287597656
1857,2004-02-05 18:00:00,807.74,WEST,848.1221923828125,794.5433349609375,61.49485397338867,-7.258878707885742,-0.6571216583251953
1858,2004-02-05 19:00:00,886.29,WEST,868.3868408203125,774.3345336914062,61.54151916503906,-6.5817155838012695,39.092506408691406
1859,2004-02-05 20:00:00,919.24,WEST,915.0796508789062,813.261962890625,61.58818435668945,-5.801602840423584,46.03110885620117
1860,2004-02-05 21:00:00,928.72,WEST,904.4784545898438,819.5192260742188,61.634849548339844,-4.925835132598877,28.250215530395508
1861,2004-02-05 22:00:00,909.83,WEST,909.8478393554688,838.6110229492188,61.68151092529297,-3.962899684906006,13.518202781677246
1862,2004-02-05 23:00:00,854.83,WEST,861.6743774414062,808.14892578125,61.72817611694336,-2.9224164485931396,-5.2803144454956055
1863,2004-02-06 00:00:00,786.67,WEST,791.1767578125,768.163818359375,61.77484130859375,-1.815073013305664,-36.946807861328125
1864,2004-02-06 01:00:00,777.25,WEST,746.090576171875,736.127197265625,61.821510314941406,-0.6525206565856934,-51.20561981201172
1865,2004-02-06 02:00:00,770.79,WEST,782.6806640625,750.9646606445312,61.868167877197266,0.5527071952819824,-30.70486831665039
1866,2004-02-06 03:00:00,774.8,WEST,792.88037109375,745.7943115234375,61.914833068847656,1.7873258590698242,-16.616098403930664
1867,2004-02-06 04:00:00,791.8,WEST,776.2662353515625,751.315185546875,61.96149826049805,3.037415027618408,-40.0478630065918
1868,2004-02-06 05:00:00,818.22,WEST,797.9462280273438,788.3416748046875,62.00815963745117,4.2885518074035645,-56.692138671875
1869,2004-02-06 06:00:00,899.92,WEST,901.3389892578125,851.7659912109375,62.05482482910156,5.5259599685668945,-18.00779151916504
1870,2004-02-06 07:00:00,1053.66,WEST,1001.0211181640625,893.2037353515625,62.10149002075195,6.734645366668701,38.98124313354492
1871,2004-02-06 08:00:00,1140.84,WEST,1101.6241455078125,984.939697265625,62.14815902709961,7.899561405181885,46.63676071166992
1872,2004-02-06 09:00:00,1078.62,WEST,1135.43994140625,1052.473388671875,62.19481658935547,9.005760192871094,11.765966415405273
1873,2004-02-06 10:00:00,1024.69,WEST,1050.31494140625,985.689453125,62.24148178100586,10.038551330566406,-7.654583930969238
1874,2004-02-06 11:00:00,987.36,WEST,979.362060546875,902.8334350585938,62.288150787353516,10.983659744262695,3.256810188293457
1875,2004-02-06 12:00:00,946.58,WEST,955.434326171875,865.4907836914062,62.334815979003906,11.827386856079102,15.781314849853516
1876,2004-02-06 13:00:00,895.83,WEST,907.3432006835938,811.6688232421875,62.381473541259766,12.556751251220703,20.736129760742188
1877,2004-02-06 14:00:00,856.43,WEST,855.3003540039062,754.2409057617188,62.428138732910156,13.159646987915039,25.471675872802734
1878,2004-02-06 15:00:00,818.57,WEST,817.5065307617188,724.9764404296875,62.47480773925781,13.624980926513672,16.430320739746094
1879,2004-02-06 16:00:00,794.47,WEST,783.7151489257812,720.6708984375,62.5214729309082,13.942791938781738,-13.420023918151855
1880,2004-02-06 17:00:00,791.96,WEST,782.14013671875,734.1866455078125,62.56813049316406,14.104394912719727,-28.719032287597656
1881,2004-02-06 18:00:00,814.63,WEST,850.2908935546875,774.2307739257812,62.61479949951172,14.102458953857422,-0.6571216583251953
1882,2004-02-06 19:00:00,923.28,WEST,886.3651123046875,770.6799926757812,62.66146469116211,13.931127548217773,39.092506408691406
1883,2004-02-06 20:00:00,967.32,WEST,964.7908935546875,842.465576171875,62.7081298828125,13.586084365844727,46.03110885620117
1884,2004-02-06 21:00:00,986.32,WEST,960.7421875,856.6725463867188,62.754791259765625,13.064630508422852,28.250215530395508
1885,2004-02-06 22:00:00,989.85,WEST,965.6115112304688,876.9261474609375,62.801456451416016,12.365716934204102,13.518202781677246
1886,2004-02-06 23:00:00,960.28,WEST,949.6444702148438,880.586669921875,62.848121643066406,11.489992141723633,-5.2803144454956055
1887,2004-02-07 00:00:00,909.82,WEST,910.0267333984375,873.6389770507812,62.8947868347168,10.439809799194336,-36.946807861328125
1888,2004-02-07 01:00:00,882.73,WEST,876.7364501953125,855.7813720703125,62.94144821166992,9.21922492980957,-51.20561981201172
1889,2004-02-07 02:00:00,876.97,WEST,882.7584228515625,842.6411743164062,62.98811340332031,7.833979606628418,-30.70486831665039
1890,2004-02-07 03:00:00,889.82,WEST,891.3842163085938,838.674072265625,63.0347785949707,6.291452407836914,-16.616098403930664
1891,2004-02-07 04:00:00,900.51,WEST,885.4157104492188,857.781494140625,63.081443786621094,4.600619316101074,-40.0478630065918
1892,2004-02-07 05:00:00,926.02,WEST,902.8265991210938,893.61865234375,63.12810516357422,2.7719640731811523,-56.692138671875
1893,2004-02-07 06:00:00,973.92,WEST,1003.037353515625,957.052978515625,63.17477035522461,0.8174028396606445,-18.00779151916504
1894,2004-02-07 07:00:00,1048.98,WEST,1067.9310302734375,966.9782104492188,63.221435546875,-1.2498292922973633,38.98124313354492
1895,2004-02-07 08:00:00,1131.79,WEST,1061.7591552734375,955.26953125,63.26810073852539,-3.415285110473633,46.63676071166992
1896,2004-02-07 09:00:00,1120.11,WEST,1105.9722900390625,1036.5550537109375,63.314762115478516,-5.663448333740234,11.765966415405273
1897,2004-02-07 10:00:00,1063.11,WEST,1102.5416259765625,1054.8126220703125,63.361427307128906,-7.977866172790527,-7.654583930969238
1898,2004-02-07 11:00:00,987.02,WEST,1023.704833984375,967.3812255859375,63.4080924987793,-10.34130859375,3.256810188293457
1899,2004-02-07 12:00:00,911.38,WEST,938.0468139648438,871.5466918945312,63.45475769042969,-12.735925674438477,15.781314849853516
1900,2004-02-07 13:00:00,833.38,WEST,843.4454345703125,774.351318359375,63.50141906738281,-15.143409729003906,20.736129760742188
1901,2004-02-07 14:00:00,782.29,WEST,776.3541259765625,704.8795166015625,63.5480842590332,-17.545181274414062,25.471675872802734
1902,2004-02-07 15:00:00,747.07,WEST,744.5318603515625,684.4293212890625,63.594749450683594,-19.922542572021484,16.430320739746094
1903,2004-02-07 16:00:00,719.82,WEST,709.6734619140625,681.708984375,63.641414642333984,-22.256885528564453,-13.420023918151855
1904,2004-02-07 17:00:00,716.05,WEST,711.5801391601562,701.1409301757812,63.68807601928711,-24.529830932617188,-28.719032287597656
1905,2004-02-07 18:00:00,741.39,WEST,771.2015991210938,734.847412109375,63.7347412109375,-26.72342872619629,-0.6571216583251953
1906,2004-02-07 19:00:00,828.08,WEST,807.149169921875,733.0955810546875,63.78140640258789,-28.8203125,39.092506408691406
1907,2004-02-07 20:00:00,870.74,WEST,883.3524169921875,804.297119140625,63.828067779541016,-30.803863525390625,46.03110885620117
1908,2004-02-07 21:00:00,878.51,WEST,889.6012573242188,830.1347045898438,63.874732971191406,-32.65837860107422,28.250215530395508
1909,2004-02-07 22:00:00,880.02,WEST,870.8632202148438,827.7927856445312,63.9213981628418,-34.36918640136719,13.518202781677246
1910,2004-02-07 23:00:00,856.35,WEST,848.6511840820312,825.88623046875,63.96806335449219,-35.92280578613281,-5.2803144454956055
1911,2004-02-08 00:00:00,814.64,WEST,800.90478515625,811.1439208984375,64.01472473144531,-37.307044982910156,-36.946807861328125
1912,2004-02-08 01:00:00,789.86,WEST,787.3885498046875,813.0439453125,64.06138610839844,-38.511146545410156,-51.20561981201172
1913,2004-02-08 02:00:00,780.76,WEST,804.7252197265625,810.8478393554688,64.1080551147461,-39.525821685791016,-30.70486831665039
1914,2004-02-08 03:00:00,784.3,WEST,800.6071166992188,793.411865234375,64.15472412109375,-40.34337615966797,-16.616098403930664
1915,2004-02-08 04:00:00,790.88,WEST,783.4549560546875,800.2591552734375,64.20138549804688,-40.95774841308594,-40.0478630065918
1916,2004-02-08 05:00:00,802.79,WEST,800.9396362304688,834.748291015625,64.248046875,-41.364559173583984,-56.692138671875
1917,2004-02-08 06:00:00,826.82,WEST,868.2476806640625,863.5219116210938,64.29470825195312,-41.561119079589844,-18.00779151916504
1918,2004-02-08 07:00:00,880.05,WEST,912.1098022460938,850.3336181640625,64.34137725830078,-41.54646301269531,38.98124313354492
1919,2004-02-08 08:00:00,944.84,WEST,896.5383911132812,826.8348999023438,64.3880386352539,-41.321327209472656,46.63676071166992
1920,2004-02-08 09:00:00,958.05,WEST,915.0337524414062,879.72119140625,64.43470764160156,-40.88810729980469,11.765966415405273
1921,2004-02-08 10:00:00,945.33,WEST,942.89501953125,926.319091796875,64.48136901855469,-40.2508544921875,-7.654583930969238
1922,2004-02-08 11:00:00,909.89,WEST,930.189697265625,901.8200073242188,64.52803039550781,-39.41516876220703,3.256810188293457
1923,2004-02-08 12:00:00,878.57,WEST,880.2728271484375,838.3049926757812,64.57469177246094,-38.388160705566406,15.781314849853516
1924,2004-02-08 13:00:00,845.49,WEST,836.6478881835938,788.46875,64.6213607788086,-37.1783447265625,20.736129760742188
1925,2004-02-08 14:00:00,829.63,WEST,811.2240600585938,756.8798828125,64.66802978515625,-35.79553985595703,25.471675872802734
1926,2004-02-08 15:00:00,816.66,WEST,808.1934814453125,761.2992553710938,64.71469116210938,-34.250755310058594,16.430320739746094
1927,2004-02-08 16:00:00,816.23,WEST,790.460693359375,771.6754150390625,64.7613525390625,-32.55607604980469,-13.420023918151855
1928,2004-02-08 17:00:00,829.45,WEST,811.2659912109375,805.9015502929688,64.80801391601562,-30.72450828552246,-28.719032287597656
1929,2004-02-08 18:00:00,866.52,WEST,875.3857421875,839.9580078125,64.85468292236328,-28.769859313964844,-0.6571216583251953
1930,2004-02-08 19:00:00,917.64,WEST,923.8709716796875,846.5836791992188,64.90135192871094,-26.70657730102539,39.092506408691406
1931,2004-02-08 20:00:00,931.37,WEST,949.4440307617188,863.0145263671875,64.94801330566406,-24.549619674682617,46.03110885620117
1932,2004-02-08 21:00:00,915.57,WEST,935.6050415039062,864.6744384765625,64.99467468261719,-22.31427574157715,28.250215530395508
1933,2004-02-08 22:00:00,881.97,WEST,900.8511962890625,842.3076782226562,65.04133605957031,-20.01602554321289,13.518202781677246
1934,2004-02-08 23:00:00,817.39,WEST,840.7352294921875,798.5979614257812,65.08800506591797,-17.67040252685547,-5.2803144454956055
1935,2004-02-09 00:00:00,742.81,WEST,749.3087158203125,736.4136962890625,65.1346664428711,-15.29282283782959,-36.946807861328125
1936,2004-02-09 01:00:00,704.57,WEST,699.037109375,697.9598388671875,65.18133544921875,-12.89845085144043,-51.20561981201172
1937,2004-02-09 02:00:00,687.92,WEST,706.5004272460938,682.4793701171875,65.22799682617188,-10.502068519592285,-30.70486831665039
1938,2004-02-09 03:00:00,682.0,WEST,704.2300415039062,663.6893920898438,65.274658203125,-8.117932319641113,-16.616098403930664
1939,2004-02-09 04:00:00,686.41,WEST,674.7333984375,655.2196044921875,65.32131958007812,-5.759664535522461,-40.0478630065918
1940,2004-02-09 05:00:00,703.83,WEST,695.9781494140625,690.742431640625,65.36798858642578,-3.4401347637176514,-56.692138671875
1941,2004-02-09 06:00:00,763.03,WEST,771.7652587890625,725.52978515625,65.41465759277344,-1.1713676452636719,-18.00779151916504
1942,2004-02-09 07:00:00,874.48,WEST,856.3696899414062,750.8916015625,65.46131896972656,1.0355498790740967,38.98124313354492
1943,2004-02-09 08:00:00,932.89,WEST,917.638916015625,802.3236083984375,65.50798034667969,3.170534610748291,46.63676071166992
1944,2004-02-09 09:00:00,898.96,WEST,926.24658203125,843.701416015625,65.55464172363281,5.224578380584717,11.765966415405273
1945,2004-02-09 10:00:00,886.66,WEST,879.736328125,814.5997924804688,65.60131072998047,7.189783573150635,-7.654583930969238
1946,2004-02-09 11:00:00,876.39,WEST,880.2203979492188,802.2562255859375,65.64797973632812,9.059394836425781,3.256810188293457
1947,2004-02-09 12:00:00,857.92,WEST,868.4985961914062,776.19482421875,65.69464111328125,10.827825546264648,15.781314849853516
1948,2004-02-09 13:00:00,837.12,WEST,844.0895385742188,745.1214599609375,65.74130249023438,12.490644454956055,20.736129760742188
1949,2004-02-09 14:00:00,821.11,WEST,823.18115234375,717.876953125,65.7879638671875,14.044586181640625,25.471675872802734
1950,2004-02-09 15:00:00,812.99,WEST,807.9874267578125,710.2349853515625,65.83462524414062,15.487499237060547,16.430320739746094
1951,2004-02-09 16:00:00,806.47,WEST,797.5353393554688,728.2557373046875,65.88129425048828,16.818336486816406,-13.420023918151855
1952,2004-02-09 17:00:00,828.25,WEST,811.2792358398438,756.033203125,65.92796325683594,18.03708267211914,-28.719032287597656
1953,2004-02-09 18:00:00,864.53,WEST,881.94384765625,797.4816284179688,65.97462463378906,19.14470672607422,-0.6571216583251953
1954,2004-02-09 19:00:00,928.22,WEST,926.5716552734375,801.3147583007812,66.02128601074219,20.143083572387695,39.092506408691406
1955,2004-02-09 20:00:00,937.44,WEST,947.1240234375,813.9900512695312,66.06794738769531,21.0349178314209,46.03110885620117
1956,2004-02-09 21:00:00,924.74,WEST,914.1990966796875,798.0106201171875,66.11461639404297,21.823657989501953,28.250215530395508
1957,2004-02-09 22:00:00,892.89,WEST,895.2457885742188,793.0529174804688,66.16128540039062,22.51339340209961,13.518202781677246
1958,2004-02-09 23:00:00,826.62,WEST,840.19482421875,756.158447265625,66.20794677734375,23.1087646484375,-5.2803144454956055
1959,2004-02-10 00:00:00,752.35,WEST,756.8740844726562,703.951416015625,66.25460815429688,23.614866256713867,-36.946807861328125
1960,2004-02-10 01:00:00,712.86,WEST,702.57958984375,663.4468383789062,66.30126953125,24.03711700439453,-51.20561981201172
1961,2004-02-10 02:00:00,701.77,WEST,705.4033203125,645.3790893554688,66.34793853759766,24.381189346313477,-30.70486831665039
1962,2004-02-10 03:00:00,703.99,WEST,715.1570434570312,640.7256469726562,66.39459991455078,24.652883529663086,-16.616098403930664
1963,2004-02-10 04:00:00,712.34,WEST,696.737060546875,645.485595703125,66.44126892089844,24.8580322265625,-40.0478630065918
1964,2004-02-10 05:00:00,742.48,WEST,718.7447509765625,683.946533203125,66.48793029785156,25.002403259277344,-56.692138671875
