,ds,y,ID,yhat1,ar1,trend
1784,2004-02-02 17:00:00,800.38,WEST,796.8024291992188,809.54150390625,-12.739066123962402
1785,2004-02-02 18:00:00,823.18,WEST,842.711669921875,855.4507446289062,-12.739066123962402
1786,2004-02-02 19:00:00,919.93,WEST,857.901611328125,870.6406860351562,-12.739066123962402
1787,2004-02-02 20:00:00,965.69,WEST,966.7841186523438,979.523193359375,-12.739066123962402
1788,2004-02-02 21:00:00,976.6,WEST,961.9647827148438,974.703857421875,-12.739066123962402
1789,2004-02-02 22:00:00,964.49,WEST,963.4654541015625,976.2045288085938,-12.739066123962402
1790,2004-02-02 23:00:00,911.12,WEST,921.1026611328125,933.8417358398438,-12.739066123962402
1791,2004-02-03 00:00:00,840.99,WEST,871.52880859375,884.2678833007812,-12.739066123962402
1792,2004-02-03 01:00:00,821.16,WEST,808.2432861328125,820.9823608398438,-12.739066123962402
1793,2004-02-03 02:00:00,822.09,WEST,814.0161743164062,826.7552490234375,-12.739066123962402
1794,2004-02-03 03:00:00,841.72,WEST,825.4131469726562,838.1522216796875,-12.739066123962402
1795,2004-02-03 04:00:00,863.5,WEST,857.3338623046875,870.0729370117188,-12.739066123962402
1796,2004-02-03 05:00:00,898.54,WEST,901.1836547851562,913.9227294921875,-12.739066123962402
1797,2004-02-03 06:00:00,983.44,WEST,970.2220458984375,982.9611206054688,-12.739066123962402
1798,2004-02-03 07:00:00,1130.45,WEST,1069.423583984375,1082.16259765625,-12.739066123962402
1799,2004-02-03 08:00:00,1200.7,WEST,1193.43994140625,1206.178955078125,-12.739066123962402
1800,2004-02-03 09:00:00,1133.01,WEST,1216.2828369140625,1229.0218505859375,-12.739066123962402
1801,2004-02-03 10:00:00,1067.84,WEST,1099.8167724609375,1112.5557861328125,-12.739066123962402
1802,2004-02-03 11:00:00,1008.83,WEST,993.8463745117188,1006.58544921875,-12.739066123962402
1803,2004-02-03 12:00:00,961.66,WEST,941.716796875,954.4558715820312,-12.739066123962402
1804,2004-02-03 13:00:00,916.23,WEST,911.7555541992188,924.49462890625,-12.739066123962402
1805,2004-02-03 14:00:00,884.71,WEST,873.98681640625,886.7258911132812,-12.739066123962402
1806,2004-02-03 15:00:00,861.15,WEST,865.4285278320312,878.1676025390625,-12.739066123962402
1807,2004-02-03 16:00:00,854.22,WEST,847.0079956054688,859.7470703125,-12.739066123962402
1808,2004-02-03 17:00:00,876.71,WEST,856.50732421875,869.2463989257812,-12.739066123962402
1809,2004-02-03 18:00:00,920.65,WEST,938.5791625976562,951.3182373046875,-12.739066123962402
1810,2004-02-03 19:00:00,1005.88,WEST,976.9562377929688,989.6953125,-12.739066123962402
1811,2004-02-03 20:00:00,1019.89,WEST,1049.177001953125,1061.916015625,-12.739066123962402
1812,2004-02-03 21:00:00,1010.4,WEST,1004.6915283203125,1017.4306030273438,-12.739066123962402
1813,2004-02-03 22:00:00,978.01,WEST,980.1367797851562,992.8758544921875,-12.739066123962402
1814,2004-02-03 23:00:00,911.45,WEST,916.3826904296875,929.1217651367188,-12.739066123962402
1815,2004-02-04 00:00:00,830.19,WEST,877.5857543945312,890.3248291015625,-12.739066123962402
1816,2004-02-04 01:00:00,772.7,WEST,796.3533325195312,809.0924072265625,-12.739066123962402
1817,2004-02-04 02:00:00,761.74,WEST,759.699462890625,772.4385375976562,-12.739066123962402
1818,2004-02-04 03:00:00,755.48,WEST,765.0277099609375,777.7667846679688,-12.739066123962402
1819,2004-02-04 04:00:00,761.11,WEST,768.0910034179688,780.830078125,-12.739066123962402
1820,2004-02-04 05:00:00,783.55,WEST,807.7280883789062,820.4671630859375,-12.739066123962402
1821,2004-02-04 06:00:00,848.79,WEST,849.15576171875,861.8948364257812,-12.739066123962402
1822,2004-02-04 07:00:00,978.06,WEST,933.2905883789062,946.0296630859375,-12.739066123962402
1823,2004-02-04 08:00:00,1049.24,WEST,1022.1935424804688,1034.9326171875,-12.739066123962402
1824,2004-02-04 09:00:00,1013.54,WEST,1065.312255859375,1078.05126953125,-12.739066123962402
1825,2004-02-04 10:00:00,1000.86,WEST,992.8950805664062,1005.6341552734375,-12.739066123962402
1826,2004-02-04 11:00:00,998.84,WEST,954.1425170898438,966.881591796875,-12.739066123962402
1827,2004-02-04 12:00:00,984.91,WEST,968.9979858398438,981.737060546875,-12.739066123962402
1828,2004-02-04 13:00:00,965.22,WEST,957.16845703125,969.9075317382812,-12.739066123962402
1829,2004-02-04 14:00:00,941.72,WEST,944.1573486328125,956.8964233398438,-12.739066123962402
1830,2004-02-04 15:00:00,924.5,WEST,936.3807373046875,949.1198120117188,-12.739066123962402
1831,2004-02-04 16:00:00,927.45,WEST,917.2361450195312,929.9752197265625,-12.739066123962402
1832,2004-02-04 17:00:00,945.12,WEST,937.4110717773438,950.150146484375,-12.739066123962402
1833,2004-02-04 18:00:00,970.63,WEST,996.2772827148438,1009.016357421875,-12.739066123962402
1834,2004-02-04 19:00:00,1025.36,WEST,1001.7117919921875,1014.4508666992188,-12.739066123962402
1835,2004-02-04 20:00:00,1019.3,WEST,1046.237060546875,1058.97607421875,-12.739066123962402
1836,2004-02-04 21:00:00,1000.63,WEST,994.0794677734375,1006.8185424804688,-12.739066123962402
1837,2004-02-04 22:00:00,962.52,WEST,961.8397827148438,974.578857421875,-12.739066123962402
1838,2004-02-04 23:00:00,889.53,WEST,907.1949462890625,919.9340209960938,-12.739066123962402
1839,2004-02-05 00:00:00,812.72,WEST,837.6473388671875,850.3864135742188,-12.739066123962402
1840,2004-02-05 01:00:00,772.71,WEST,770.4393310546875,783.1784057617188,-12.739066123962402
1841,2004-02-05 02:00:00,756.95,WEST,749.5979614257812,762.3370361328125,-12.739066123962402
1842,2004-02-05 03:00:00,754.66,WEST,746.1072387695312,758.8463134765625,-12.739066123962402
1843,2004-02-05 04:00:00,760.95,WEST,764.7616577148438,777.500732421875,-12.739066123962402
1844,2004-02-05 05:00:00,786.68,WEST,796.0911254882812,808.8302001953125,-12.739066123962402
1845,2004-02-05 06:00:00,852.29,WEST,845.9539794921875,858.6930541992188,-12.739066123962402
1846,2004-02-05 07:00:00,985.67,WEST,925.633056640625,938.3721313476562,-12.739066123962402
1847,2004-02-05 08:00:00,1058.78,WEST,1038.501953125,1051.240966796875,-12.739066123962402
1848,2004-02-05 09:00:00,1012.87,WEST,1085.1258544921875,1097.8648681640625,-12.739066123962402
1849,2004-02-05 10:00:00,979.95,WEST,1008.2886352539062,1021.0277099609375,-12.739066123962402
1850,2004-02-05 11:00:00,944.46,WEST,941.181884765625,953.9209594726562,-12.739066123962402
1851,2004-02-05 12:00:00,902.74,WEST,915.3715209960938,928.110595703125,-12.739066123962402
1852,2004-02-05 13:00:00,867.73,WEST,874.5330200195312,887.2720947265625,-12.739066123962402
1853,2004-02-05 14:00:00,828.01,WEST,842.1099853515625,854.8490600585938,-12.739066123962402
1854,2004-02-05 15:00:00,800.06,WEST,823.5764770507812,836.3155517578125,-12.739066123962402
1855,2004-02-05 16:00:00,785.94,WEST,791.9044799804688,804.6435546875,-12.739066123962402
1856,2004-02-05 17:00:00,792.74,WEST,789.855224609375,802.5942993164062,-12.739066123962402
1857,2004-02-05 18:00:00,807.74,WEST,843.84716796875,856.5862426757812,-12.739066123962402
1858,2004-02-05 19:00:00,886.29,WEST,835.8992309570312,848.6383056640625,-12.739066123962402
1859,2004-02-05 20:00:00,919.24,WEST,924.3820190429688,937.12109375,-12.739066123962402
1860,2004-02-05 21:00:00,928.72,WEST,909.20654296875,921.9456176757812,-12.739066123962402
1861,2004-02-05 22:00:00,909.83,WEST,907.4754638671875,920.2145385742188,-12.739066123962402
1862,2004-02-05 23:00:00,854.83,WEST,860.4249267578125,873.1640014648438,-12.739066123962402
1863,2004-02-06 00:00:00,786.67,WEST,820.2828979492188,833.02197265625,-12.739066123962402
1864,2004-02-06 01:00:00,777.25,WEST,751.3397827148438,764.078857421875,-12.739066123962402
1865,2004-02-06 02:00:00,770.79,WEST,768.0256958007812,780.7647705078125,-12.739066123962402
1866,2004-02-06 03:00:00,774.8,WEST,766.8389282226562,779.5780029296875,-12.739066123962402
1867,2004-02-06 04:00:00,791.8,WEST,788.0092163085938,800.748291015625,-12.739066123962402
1868,2004-02-06 05:00:00,818.22,WEST,818.8722534179688,831.611328125,-12.739066123962402
1869,2004-02-06 06:00:00,899.92,WEST,880.6721801757812,893.4112548828125,-12.739066123962402
1870,2004-02-06 07:00:00,1053.66,WEST,973.9521484375,986.6912231445312,-12.739066123962402
1871,2004-02-06 08:00:00,1140.84,WEST,1114.451416015625,1127.1904296875,-12.739066123962402
1872,2004-02-06 09:00:00,1078.62,WEST,1167.4747314453125,1180.2137451171875,-12.739066123962402
1873,2004-02-06 10:00:00,1024.69,WEST,1050.7344970703125,1063.4735107421875,-12.739066123962402
1874,2004-02-06 11:00:00,987.36,WEST,963.4732666015625,976.2123413085938,-12.739066123962402
1875,2004-02-06 12:00:00,946.58,WEST,936.7151489257812,949.4542236328125,-12.739066123962402
1876,2004-02-06 13:00:00,895.83,WEST,903.0203857421875,915.7594604492188,-12.739066123962402
1877,2004-02-06 14:00:00,856.43,WEST,856.1034545898438,868.842529296875,-12.739066123962402
1878,2004-02-06 15:00:00,818.57,WEST,831.7573852539062,844.4964599609375,-12.739066123962402
1879,2004-02-06 16:00:00,794.47,WEST,800.87744140625,813.6165161132812,-12.739066123962402
1880,2004-02-06 17:00:00,791.96,WEST,782.8172607421875,795.5563354492188,-12.739066123962402
1881,2004-02-06 18:00:00,814.63,WEST,841.5820922851562,854.3211669921875,-12.739066123962402
1882,2004-02-06 19:00:00,923.28,WEST,861.4932250976562,874.2322998046875,-12.739066123962402
1883,2004-02-06 20:00:00,967.32,WEST,971.88330078125,984.6223754882812,-12.739066123962402
1884,2004-02-06 21:00:00,986.32,WEST,963.9390869140625,976.6781616210938,-12.739066123962402
1885,2004-02-06 22:00:00,989.85,WEST,971.9044799804688,984.6435546875,-12.739066123962402
1886,2004-02-06 23:00:00,960.28,WEST,942.1478271484375,954.8869018554688,-12.739066123962402
1887,2004-02-07 00:00:00,909.82,WEST,946.0557861328125,958.7948608398438,-12.739066123962402
1888,2004-02-07 01:00:00,882.73,WEST,881.56298828125,894.3020629882812,-12.739066123962402
1889,2004-02-07 02:00:00,876.97,WEST,870.9256591796875,883.6647338867188,-12.739066123962402
1890,2004-02-07 03:00:00,889.82,WEST,873.7315063476562,886.4705810546875,-12.739066123962402
1891,2004-02-07 04:00:00,900.51,WEST,890.4970703125,903.2361450195312,-12.739066123962402
1892,2004-02-07 05:00:00,926.02,WEST,932.7966918945312,945.5357666015625,-12.739066123962402
1893,2004-02-07 06:00:00,973.92,WEST,983.2286376953125,995.9677124023438,-12.739066123962402
1894,2004-02-07 07:00:00,1048.98,WEST,1047.0113525390625,1059.7503662109375,-12.739066123962402
1895,2004-02-07 08:00:00,1131.79,WEST,1081.8106689453125,1094.5496826171875,-12.739066123962402
1896,2004-02-07 09:00:00,1120.11,WEST,1139.950439453125,1152.689453125,-12.739066123962402
1897,2004-02-07 10:00:00,1063.11,WEST,1107.4842529296875,1120.2232666015625,-12.739066123962402
1898,2004-02-07 11:00:00,987.02,WEST,1007.1737670898438,1019.912841796875,-12.739066123962402
1899,2004-02-07 12:00:00,911.38,WEST,917.6614990234375,930.4005737304688,-12.739066123962402
1900,2004-02-07 13:00:00,833.38,WEST,860.1167602539062,872.8558349609375,-12.739066123962402
1901,2004-02-07 14:00:00,782.29,WEST,777.3706665039062,790.1097412109375,-12.739066123962402
1902,2004-02-07 15:00:00,747.07,WEST,753.7406616210938,766.479736328125,-12.739066123962402
1903,2004-02-07 16:00:00,719.82,WEST,739.808837890625,752.5479125976562,-12.739066123962402
1904,2004-02-07 17:00:00,716.05,WEST,710.0590209960938,722.798095703125,-12.739066123962402
1905,2004-02-07 18:00:00,741.39,WEST,768.0022583007812,780.7413330078125,-12.739066123962402
1906,2004-02-07 19:00:00,828.08,WEST,791.6295776367188,804.36865234375,-12.739066123962402
1907,2004-02-07 20:00:00,870.74,WEST,888.2733154296875,901.0123901367188,-12.739066123962402
1908,2004-02-07 21:00:00,878.51,WEST,897.8016357421875,910.5407104492188,-12.739066123962402
1909,2004-02-07 22:00:00,880.02,WEST,877.7899780273438,890.529052734375,-12.739066123962402
1910,2004-02-07 23:00:00,856.35,WEST,851.6557006835938,864.394775390625,-12.739066123962402
1911,2004-02-08 00:00:00,814.64,WEST,834.3095703125,847.0486450195312,-12.739066123962402
1912,2004-02-08 01:00:00,789.86,WEST,792.1716918945312,804.9107666015625,-12.739066123962402
1913,2004-02-08 02:00:00,780.76,WEST,789.1514282226562,801.8905029296875,-12.739066123962402
1914,2004-02-08 03:00:00,784.3,WEST,790.7886962890625,803.5277709960938,-12.739066123962402
1915,2004-02-08 04:00:00,790.88,WEST,792.3116455078125,805.0507202148438,-12.739066123962402
1916,2004-02-08 05:00:00,802.79,WEST,826.6607666015625,839.3998413085938,-12.739066123962402
1917,2004-02-08 06:00:00,826.82,WEST,844.0814819335938,856.820556640625,-12.739066123962402
1918,2004-02-08 07:00:00,880.05,WEST,884.4135131835938,897.152587890625,-12.739066123962402
1919,2004-02-08 08:00:00,944.84,WEST,918.5383911132812,931.2774658203125,-12.739066123962402
1920,2004-02-08 09:00:00,958.05,WEST,954.4861450195312,967.2252197265625,-12.739066123962402
1921,2004-02-08 10:00:00,945.33,WEST,942.8795776367188,955.61865234375,-12.739066123962402
1922,2004-02-08 11:00:00,909.89,WEST,905.6180419921875,918.3571166992188,-12.739066123962402
1923,2004-02-08 12:00:00,878.57,WEST,857.857421875,870.5964965820312,-12.739066123962402
1924,2004-02-08 13:00:00,845.49,WEST,842.6129760742188,855.35205078125,-12.739066123962402
1925,2004-02-08 14:00:00,829.63,WEST,811.5272216796875,824.2662963867188,-12.739066123962402
1926,2004-02-08 15:00:00,816.66,WEST,813.6351928710938,826.374267578125,-12.739066123962402
1927,2004-02-08 16:00:00,816.23,WEST,809.4224243164062,822.1614990234375,-12.739066123962402
1928,2004-02-08 17:00:00,829.45,WEST,814.55419921875,827.2932739257812,-12.739066123962402
1929,2004-02-08 18:00:00,866.52,WEST,861.1500854492188,873.88916015625,-12.739066123962402
1930,2004-02-08 19:00:00,917.64,WEST,905.8443603515625,918.5834350585938,-12.739066123962402
1931,2004-02-08 20:00:00,931.37,WEST,948.5841064453125,961.3231811523438,-12.739066123962402
1932,2004-02-08 21:00:00,915.57,WEST,941.2833862304688,954.0224609375,-12.739066123962402
1933,2004-02-08 22:00:00,881.97,WEST,899.6544799804688,912.3935546875,-12.739066123962402
1934,2004-02-08 23:00:00,817.39,WEST,843.4526977539062,856.1917724609375,-12.739066123962402
1935,2004-02-09 00:00:00,742.81,WEST,773.5243530273438,786.263427734375,-12.739066123962402
1936,2004-02-09 01:00:00,704.57,WEST,703.6063842773438,716.345458984375,-12.739066123962402
1937,2004-02-09 02:00:00,687.92,WEST,685.325927734375,698.0650024414062,-12.739066123962402
1938,2004-02-09 03:00:00,682.0,WEST,685.0408325195312,697.7799072265625,-12.739066123962402
1939,2004-02-09 04:00:00,686.41,WEST,687.4829711914062,700.2220458984375,-12.739066123962402
1940,2004-02-09 05:00:00,703.83,WEST,712.9869384765625,725.7260131835938,-12.739066123962402
1941,2004-02-09 06:00:00,763.03,WEST,743.3657836914062,756.1048583984375,-12.739066123962402
1942,2004-02-09 07:00:00,874.48,WEST,824.39599609375,837.1350708007812,-12.739066123962402
1943,2004-02-09 08:00:00,932.89,WEST,931.3411254882812,944.0802001953125,-12.739066123962402
1944,2004-02-09 09:00:00,898.96,WEST,962.709228515625,975.4483032226562,-12.739066123962402
1945,2004-02-09 10:00:00,886.66,WEST,879.4473266601562,892.1864013671875,-12.739066123962402
1946,2004-02-09 11:00:00,876.39,WEST,857.5332641601562,870.2723388671875,-12.739066123962402
1947,2004-02-09 12:00:00,857.92,WEST,847.1891479492188,859.92822265625,-12.739066123962402
1948,2004-02-09 13:00:00,837.12,WEST,841.00927734375,853.7483520507812,-12.739066123962402
1949,2004-02-09 14:00:00,821.11,WEST,820.1320190429688,832.87109375,-12.739066123962402
1950,2004-02-09 15:00:00,812.99,WEST,822.040283203125,834.7793579101562,-12.739066123962402
1951,2004-02-09 16:00:00,806.47,WEST,807.36083984375,820.0999145507812,-12.739066123962402
1952,2004-02-09 17:00:00,828.25,WEST,817.412109375,830.1511840820312,-12.739066123962402
1953,2004-02-09 18:00:00,864.53,WEST,869.6889038085938,882.427978515625,-12.739066123962402
1954,2004-02-09 19:00:00,928.22,WEST,897.5206909179688,910.259765625,-12.739066123962402
1955,2004-02-09 20:00:00,937.44,WEST,953.1702270507812,965.9093017578125,-12.739066123962402
1956,2004-02-09 21:00:00,924.74,WEST,917.2772216796875,930.0162963867188,-12.739066123962402
1957,2004-02-09 22:00:00,892.89,WEST,895.6632080078125,908.4022827148438,-12.739066123962402
1958,2004-02-09 23:00:00,826.62,WEST,838.2114868164062,850.9505615234375,-12.739066123962402
1959,2004-02-10 00:00:00,752.35,WEST,782.1719970703125,794.9110717773438,-12.739066123962402
1960,2004-02-10 01:00:00,712.86,WEST,712.4910888671875,725.2301635742188,-12.739066123962402
1961,2004-02-10 02:00:00,701.77,WEST,686.3038940429688,699.04296875,-12.739066123962402
1962,2004-02-10 03:00:00,703.99,WEST,692.8944091796875,705.6334838867188,-12.739066123962402
1963,2004-02-10 04:00:00,712.34,WEST,708.8382568359375,721.5773315429688,-12.739066123962402
1964,2004-02-10 05:00:00,742.48,WEST,742.200439453125,754.9395141601562,-12.739066123962402
1965,2004-02-10 06:00:00,809.41,WEST,798.9058227539062,811.6448974609375,-12.739066123962402
1966,2004-02-10 07:00:00,939.69,WEST,875.2739868164062,888.0130615234375,-12.739066123962402
1967,2004-02-10 08:00:00,1015.41,WEST,990.9660034179688,1003.705078125,-12.739066123962402
1968,2004-02-10 09:00:00,991.14,WEST,1039.572265625,1052.311279296875,-12.739066123962402
1969,2004-02-10 10:00:00,976.89,WEST,985.3787231445312,998.1177978515625,-12.739066123962402
1970,2004-02-10 11:00:00,976.69,WEST,939.2744140625,952.0134887695312,-12.739066123962402
1971,2004-02-10 12:00:00,969.2,WEST,953.44482421875,966.1838989257812,-12.739066123962402
1972,2004-02-10 13:00:00,952.81,WEST,946.537353515625,959.2764282226562,-12.739066123962402
1973,2004-02-10 14:00:00,939.64,WEST,936.5296020507812,949.2686767578125,-12.739066123962402
1974,2004-02-10 15:00:00,923.28,WEST,932.71435546875,945.4534301757812,-12.739066123962402
1975,2004-02-10 16:00:00,925.47,WEST,914.3195190429688,927.05859375,-12.739066123962402
1976,2004-02-10 17:00:00,951.24,WEST,929.9017944335938,942.640869140625,-12.739066123962402
1977,2004-02-10 18:00:00,982.96,WEST,993.1307983398438,1005.869873046875,-12.739066123962402
1978,2004-02-10 19:00:00,1043.48,WEST,1012.0665893554688,1024.8056640625,-12.739066123962402
1979,2004-02-10 20:00:00,1046.75,WEST,1061.1636962890625,1073.9027099609375,-12.739066123962402
1980,2004-02-10 21:00:00,1034.01,WEST,1020.6366577148438,1033.375732421875,-12.739066123962402
1981,2004-02-10 22:00:00,995.04,WEST,996.259765625,1008.9988403320312,-12.739066123962402
1982,2004-02-10 23:00:00,917.41,WEST,931.8195190429688,944.55859375,-12.739066123962402
1983,2004-02-11 00:00:00,842.42,WEST,869.3347778320312,882.0738525390625,-12.739066123962402
1984,2004-02-11 01:00:00,780.47,WEST,794.3597412109375,807.0988159179688,-12.739066123962402
1985,2004-02-11 02:00:00,766.18,WEST,750.346435546875,763.0855102539062,-12.739066123962402
1986,2004-02-11 03:00:00,770.37,WEST,752.1397705078125,764.8788452148438,-12.739066123962402
1987,2004-02-11 04:00:00,779.85,WEST,776.2181396484375,788.9572143554688,-12.739066123962402
1988,2004-02-11 05:00:00,806.18,WEST,819.1495971679688,831.888671875,-12.739066123962402
1989,2004-02-11 06:00:00,869.95,WEST,860.1314697265625,872.8705444335938,-12.739066123962402
1990,2004-02-11 07:00:00,1004.66,WEST,946.4971313476562,959.2362060546875,-12.739066123962402
1991,2004-02-11 08:00:00,1077.87,WEST,1060.6373291015625,1073.3763427734375,-12.739066123962402
1992,2004-02-11 09:00:00,1046.36,WEST,1101.88427734375,1114.623291015625,-12.739066123962402
1993,2004-02-11 10:00:00,1036.51,WEST,1047.02978515625,1059.768798828125,-12.739066123962402
1994,2004-02-11 11:00:00,1024.24,WEST,1002.0225830078125,1014.7616577148438,-12.739066123962402
1995,2004-02-11 12:00:00,1010.5,WEST,1000.9668579101562,1013.7059326171875,-12.739066123962402
1996,2004-02-11 13:00:00,986.83,WEST,989.2720947265625,1002.0111694335938,-12.739066123962402
1997,2004-02-11 14:00:00,971.57,WEST,964.7744750976562,977.5135498046875,-12.739066123962402
1998,2004-02-11 15:00:00,955.91,WEST,976.6881103515625,989.4271850585938,-12.739066123962402
1999,2004-02-11 16:00:00,952.86,WEST,946.2635498046875,959.0026245117188,-12.739066123962402
